year,state,state_code,county,county_code,cause_category,cause,cause_code,deaths,population,crude_rate
2018,Virginia,51,"Accomack County, VA",51001,Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,27.0,32412.0,83.3
2018,Virginia,51,"Accomack County, VA",51001,Diabetes,"Unspecified diabetes mellitus, without complications",E14.9,11.0,32412.0,Unreliable
2018,Virginia,51,"Accomack County, VA",51001,Alzheimer disease and dementia,Unspecified dementia,F03,18.0,32412.0,Unreliable
2018,Virginia,51,"Accomack County, VA",51001,Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,15.0,32412.0,Unreliable
2018,Virginia,51,"Accomack County, VA",51001,Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,11.0,32412.0,Unreliable
2018,Virginia,51,"Accomack County, VA",51001,Ischemic heart disease,"Atherosclerotic cardiovascular disease, so described",I25.0,18.0,32412.0,Unreliable
2018,Virginia,51,"Accomack County, VA",51001,Ischemic heart disease,Atherosclerotic heart disease,I25.1,43.0,32412.0,132.7
2018,Virginia,51,"Accomack County, VA",51001,Other diseases of the circulatory system,Congestive heart failure,I50.0,13.0,32412.0,Unreliable
2018,Virginia,51,"Accomack County, VA",51001,Cerebrovascular diseases,"Stroke, not specified as haemorrhage or infarction",I64,10.0,32412.0,Unreliable
2018,Virginia,51,"Accomack County, VA",51001,Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,23.0,32412.0,71.0
2018,Virginia,51,"Albemarle County, VA",51003,Sepsis,"Septicaemia, unspecified",A41.9,10.0,108718.0,Unreliable
2018,Virginia,51,"Albemarle County, VA",51003,Malignant neoplasms,"Colon, unspecified - Malignant neoplasms",C18.9,10.0,108718.0,Unreliable
2018,Virginia,51,"Albemarle County, VA",51003,Malignant neoplasms,"Pancreas, unspecified - Malignant neoplasms",C25.9,22.0,108718.0,20.2
2018,Virginia,51,"Albemarle County, VA",51003,Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,38.0,108718.0,35.0
2018,Virginia,51,"Albemarle County, VA",51003,Malignant neoplasms,"Breast, unspecified - Malignant neoplasms",C50.9,10.0,108718.0,Unreliable
2018,Virginia,51,"Albemarle County, VA",51003,Malignant neoplasms,Malignant neoplasm of ovary,C56,12.0,108718.0,Unreliable
2018,Virginia,51,"Albemarle County, VA",51003,Alzheimer disease and dementia,Unspecified dementia,F03,48.0,108718.0,44.2
2018,Virginia,51,"Albemarle County, VA",51003,Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,74.0,108718.0,68.1
2018,Virginia,51,"Albemarle County, VA",51003,Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,31.0,108718.0,28.5
2018,Virginia,51,"Albemarle County, VA",51003,Ischemic heart disease,"Atherosclerotic cardiovascular disease, so described",I25.0,10.0,108718.0,Unreliable
2018,Virginia,51,"Albemarle County, VA",51003,Ischemic heart disease,Atherosclerotic heart disease,I25.1,32.0,108718.0,29.4
2018,Virginia,51,"Albemarle County, VA",51003,Other diseases of the circulatory system,Congestive heart failure,I50.0,38.0,108718.0,35.0
2018,Virginia,51,"Albemarle County, VA",51003,Other diseases of the circulatory system,"Heart failure, unspecified",I50.9,10.0,108718.0,Unreliable
2018,Virginia,51,"Albemarle County, VA",51003,Cerebrovascular diseases,"Stroke, not specified as haemorrhage or infarction",I64,13.0,108718.0,Unreliable
2018,Virginia,51,"Albemarle County, VA",51003,Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,33.0,108718.0,30.4
2018,Virginia,51,"Alleghany County, VA",51005,Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,14.0,14910.0,Unreliable
2018,Virginia,51,"Alleghany County, VA",51005,Alzheimer disease and dementia,Unspecified dementia,F03,10.0,14910.0,Unreliable
2018,Virginia,51,"Alleghany County, VA",51005,Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,19.0,14910.0,Unreliable
2018,Virginia,51,"Amelia County, VA",51007,Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,12.0,13013.0,Unreliable
2018,Virginia,51,"Amelia County, VA",51007,Ischemic heart disease,Atherosclerotic heart disease,I25.1,12.0,13013.0,Unreliable
2018,Virginia,51,"Amelia County, VA",51007,Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,11.0,13013.0,Unreliable
2018,Virginia,51,"Amherst County, VA",51009,Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,15.0,31666.0,Unreliable
2018,Virginia,51,"Amherst County, VA",51009,Malignant neoplasms,Malignant neoplasm of prostate,C61,10.0,31666.0,Unreliable
2018,Virginia,51,"Amherst County, VA",51009,Alzheimer disease and dementia,Unspecified dementia,F03,11.0,31666.0,Unreliable
2018,Virginia,51,"Amherst County, VA",51009,Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,13.0,31666.0,Unreliable
2018,Virginia,51,"Amherst County, VA",51009,Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,16.0,31666.0,Unreliable
2018,Virginia,51,"Amherst County, VA",51009,Ischemic heart disease,Atherosclerotic heart disease,I25.1,23.0,31666.0,72.6
2018,Virginia,51,"Amherst County, VA",51009,Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,15.0,31666.0,Unreliable
2018,Virginia,51,"Appomattox County, VA",51011,Other diseases of the circulatory system,Congestive heart failure,I50.0,11.0,15841.0,Unreliable
2018,Virginia,51,"Arlington County, VA",51013,Sepsis,"Septicaemia, unspecified",A41.9,15.0,237521.0,Unreliable
2018,Virginia,51,"Arlington County, VA",51013,Malignant neoplasms,"Colon, unspecified - Malignant neoplasms",C18.9,12.0,237521.0,Unreliable
2018,Virginia,51,"Arlington County, VA",51013,Malignant neoplasms,"Pancreas, unspecified - Malignant neoplasms",C25.9,25.0,237521.0,10.5
2018,Virginia,51,"Arlington County, VA",51013,Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,30.0,237521.0,12.6
2018,Virginia,51,"Arlington County, VA",51013,Malignant neoplasms,"Breast, unspecified - Malignant neoplasms",C50.9,16.0,237521.0,Unreliable
2018,Virginia,51,"Arlington County, VA",51013,Malignant neoplasms,Malignant neoplasm of ovary,C56,11.0,237521.0,Unreliable
2018,Virginia,51,"Arlington County, VA",51013,Malignant neoplasms,Malignant neoplasm of prostate,C61,14.0,237521.0,Unreliable
