year,state,state_code,county,county_code,cause_category,cause,cause_code,deaths,population,crude_rate
2018,Utah,49,"Box Elder County, UT",49003,Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,10.0,54950.0,Unreliable
2018,Utah,49,"Box Elder County, UT",49003,Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,34.0,54950.0,61.9
2018,Utah,49,"Box Elder County, UT",49003,Ischemic heart disease,"Acute myocardial infarction, unspecified",I21.9,33.0,54950.0,60.1
2018,Utah,49,"Box Elder County, UT",49003,Ischemic heart disease,Atherosclerotic heart disease,I25.1,13.0,54950.0,Unreliable
2018,Utah,49,"Box Elder County, UT",49003,Other diseases of the circulatory system,Congestive heart failure,I50.0,14.0,54950.0,Unreliable
2018,Utah,49,"Box Elder County, UT",49003,Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,13.0,54950.0,Unreliable
2018,Utah,49,"Cache County, UT",49005,Malignant neoplasms,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,13.0,127068.0,Unreliable
2018,Utah,49,"Cache County, UT",49005,Malignant neoplasms,"Breast, unspecified - Malignant neoplasms",C50.9,10.0,127068.0,Unreliable
2018,Utah,49,"Cache County, UT",49005,Diabetes,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,12.0,127068.0,Unreliable
2018,Utah,49,"Cache County, UT",49005,Alzheimer disease and dementia,Unspecified dementia,F03,28.0,127068.0,22.0
2018,Utah,49,"Cache County, UT",49005,Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,43.0,127068.0,33.8
2018,Utah,49,"Cache County, UT",49005,Ischemic heart disease,Atherosclerotic heart disease,I25.1,28.0,127068.0,22.0
2018,Utah,49,"Cache County, UT",49005,Other diseases of the circulatory system,Congestive heart failure,I50.0,14.0,127068.0,Unreliable
2018,Utah,49,"Cache County, UT",49005,Other diseases of the circulatory system,"Cardiovascular disease, unspecified",I51.6,24.0,127068.0,18.9
2018,Utah,49,"Cache County, UT",49005,Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,15.0,127068.0,Unreliable
2018,Utah,49,"Carbon County, UT",49007,Alzheimer disease and dementia,"Alzheimer disease, unspecified",G30.9,11.0,20269.0,Unreliable
2018,Utah,49,"Carbon County, UT",49007,Ischemic heart disease,"Atherosclerotic cardiovascular disease, so described",I25.0,17.0,20269.0,Unreliable
2018,Utah,49,"Carbon County, UT",49007,Other diseases of the circulatory system,Congestive heart failure,I50.0,10.0,20269.0,Unreliable
2018,Utah,49,"Carbon County, UT",49007,Chronic lower respiratory diseases,"Chronic obstructive pulmonary disease, unspecified",J44.9,21.0,20269.0,103.6
2018,Utah,49,"Davis County, UT",49011,Sepsis,"Septicaemia, unspecified",A41.9,17.0,351713.0,Unreliable
2018,Utah,49,"Davis County, UT",49011,Malignant neoplasms,"Colon, unspecified - Malignant neoplasms",C18.9,18.0,351713.0,Unreliable
2018,Utah,49,"Davis County, UT",49011,Malignant neoplasms,"Pancreas, unspecified - Malignant neoplasms",C25.9,26.0,351713.0,7.4
